360.1506696	70.18437356
360.3220786	280.8372548
360.4934893	60.11915223
360.6649015	57.87699095
360.8363152	42.14980777
361.0077306	38.04096416
361.1791475	50.22742941
361.3505661	78.03175268
361.5219862	89.56966631
361.6934079	113.0923495
361.8648311	78.2229475
362.036256	66.34815981
362.2076824	47.50504242
362.3791104	32.58152556
362.55054	100.4057559
362.7219712	63.12287551
362.893404	37.31340345
363.0648383	69.81775211
363.2362743	57.7312775
363.4077118	61.86630114
363.5791509	110.6165959
363.7505915	95.26031085
363.9220338	141.6847808
364.0934776	55.07285316
364.2649231	125.9330882
364.4363701	62.02693295
364.6078187	34.36726692
364.7792688	107.0574312
364.9507206	58.26225219
365.1221739	59.5159323
365.2936288	67.08108901
365.4650853	45.82442924
365.6365434	28.58637457
365.8080031	88.18509054
365.9794643	72.89383237
366.1509272	74.45058424
366.3223916	55.15707099
366.4938576	136.6267049
366.6653252	63.74483129
366.8367943	92.96253553
367.0082651	58.10164375
367.1797374	49.70639218
367.3512113	50.63034911
367.5226868	79.48211144
367.6941638	46.33435735
367.8656425	26.33323167
368.0371227	48.54056435
368.2086046	57.34118186
368.380088	52.40635953
368.5515729	11.14339596
368.7230595	26.5187413
368.8945477	105.6313162
369.0660374	45.46078232
369.2375287	38.23433966
369.4090216	140.8817346
369.5805161	94.59506469
369.7520121	37.41157014
369.9235098	135.3754925
370.095009	118.1062929
370.2665098	85.59723676
370.4380122	153.9200439
370.6095162	124.4993077
370.7810217	199.3702738
370.9525288	71.50854102
371.1240376	84.04897141
371.2955479	101.5241593
371.4670597	78.76290669
371.6385732	76.75652007
371.8100883	130.2220851
371.9816049	113.5056974
372.1531231	297.2866289
372.3246429	80.31215622
372.4961643	91.02759079
372.6676872	12.66125458
372.8392118	78.86262165
373.0107379	82.5226528
373.1822656	60.14505018
373.3537949	55.18703696
373.5253257	75.29945401
373.6968582	55.77401477
373.8683922	77.41104628
374.0399279	64.21376075
374.2114651	11.14273746
374.3830038	66.04325225
374.5545442	0
374.7260861	76.46793141
374.8976297	75.53814199
375.0691748	102.6898342
375.2407215	48.76974716
375.4122698	47.95007533
375.5838196	84.41936185
375.7553711	92.63425182
375.9269241	70.33454553
376.0984787	117.6941988
376.2700349	117.3652907
376.4415926	85.82445595
376.613152	43.33542161
376.7847129	26.4789222
376.9562754	49.23606176
377.1278395	62.35646519
377.2994052	34.27833345
377.4709725	86.54234342
377.6425413	0
377.8141118	173.2652486
377.9856838	116.5856145
378.1572574	79.96679726
378.3288325	154.8314267
378.5004093	69.24237074
378.6719876	224.2506044
378.8435676	110.8727718
379.0151491	58.11588205
379.1867322	29.16075522
379.3583168	67.27562669
379.5299031	103.3691256
379.7014909	41.71915275
379.8730803	80.67778158
380.0446713	90.72351206
380.2162639	118.368785
380.3878581	100.3404468
380.5594538	79.78125273
380.7310511	152.7168833
380.9026501	159.9691111
381.0742506	83.96730465
381.2458526	29.73951887
381.4174563	235.6213864
381.5890615	234.9940188
381.7606683	149.712542
381.9322768	107.6468323
382.1038867	64.0094893
382.2754983	188.3181889
382.4471115	72.15256853
382.6187262	17.93883309
382.7903425	112.692994
382.9619604	10.27387683
383.1335799	95.48455662
383.305201	127.1490218
383.4768236	75.73368791
383.6484478	13.87226323
383.8200736	32.91132567
383.991701	170.2523538
384.16333	91.41343461
384.3349606	57.73928201
384.5065927	70.73772539
384.6782264	89.32457494
384.8498617	157.6444427
385.0214986	16.22433927
385.1931371	49.96330517
385.3647771	189.9812384
385.5364188	129.1906431
385.708062	32.20904163
385.8797068	54.00160346
386.0513532	96.02716936
386.2230011	134.5977395
386.3946507	124.1527882
386.5663018	112.3462509
386.7379545	55.45572468
386.9096088	22.99119334
387.0812647	102.8294345
387.2529221	129.53844
387.4245812	118.6857004
387.5962418	128.3676613
387.767904	78.04292743
387.9395678	165.4642617
388.1112332	124.9320235
388.2829001	96.65257006
388.4545686	260.1953203
388.6262388	42.58626291
388.7979105	105.0600186
388.9695837	0
389.1412586	62.80114368
389.312935	83.00480018
389.4846131	53.12247674
389.6562927	105.8819326
389.8279739	79.05596715
389.9996566	79.24956838
390.171341	85.96280254
390.3430269	33.38843979
390.5147145	77.45161739
390.6864036	46.92883695
390.8580942	84.91029896
391.0297865	35.85878089
391.2014804	149.5929445
391.3731758	35.60375003
391.5448728	79.05269594
391.7165714	48.00937713
391.8882716	88.4925217
392.0599734	49.26166714
392.2316767	7.862375827
392.4033816	131.307847
392.5750881	74.51112657
392.7467962	67.67637904
392.9185059	132.3236532
393.0902172	97.28842899
393.26193	112.3122889
393.4336444	85.77492095
393.6053604	67.50264067
393.777078	22.82211143
393.9487972	54.62226545
394.1205179	153.1497559
394.2922403	55.77534869
394.4639642	120.8553313
394.6356897	51.52925097
394.8074167	113.3479422
394.9791454	37.83748998
395.1508757	82.25096186
395.3226075	19.56190694
395.4943409	0
395.6660759	73.65206842
395.8378125	62.79775734
396.0095506	127.1705404
396.1812903	28.45164221
396.3530317	49.08894491
396.5247746	1.484883513
396.6965191	20.00857198
396.8682651	115.2404915
397.0400128	126.0585652
397.211762	72.34994325
397.3835128	46.86866504
397.5552652	68.91717184
397.7270192	42.99917627
397.8987748	67.13835665
398.0705319	129.8752447
398.2422906	50.46546971
398.4140509	112.6019013
398.5858128	54.93536684
398.7575763	72.71081587
398.9293414	57.1452671
399.101108	87.74140619
399.2728762	84.60999424
399.444646	92.78372419
399.6164174	94.87938104
399.7881904	130.9812326
399.9599649	82.50133619
400.1317411	0
400.3035188	64.19116989
400.4752981	38.10241672
400.6470789	61.25398575
400.8188614	46.46481832
400.9906454	82.81025138
401.1624311	56.43789658
401.3342183	75.12513751
401.5060071	181.394924
401.6777974	66.7316813
401.8495894	74.59014403
402.0213829	117.3601786
402.1931781	120.979153
402.3649748	74.59076137
402.536773	150.6532766
402.7085729	10.61399841
402.8803744	57.91930167
403.0521774	50.27348958
403.223982	80.52250346
403.3957882	67.5766031
403.567596	116.1746382
403.7394053	65.91517046
403.9112163	66.75316361
404.0830288	105.656563
404.2548429	87.00318667
404.4266586	50.38455126
404.5984759	129.93684
404.7702947	27.96542774
404.9421152	103.2702082
405.1139372	80.21827016
405.2857608	27.28849697
405.457586	59.80060033
405.6294127	40.94041793
405.8012411	53.27663871
405.973071	94.72619788
406.1449025	85.49367706
406.3167356	170.6405748
406.4885703	31.46664021
406.6604066	76.48636989
406.8322444	40.96827214
407.0040838	124.359736
407.1759249	102.8909489
407.3477674	94.75527519
407.5196116	32.44697508
407.6914574	140.1611638
407.8633047	62.05654091
408.0351536	109.2524132
408.2070041	78.32428331
408.3788562	103.7374736
408.5507099	84.13032739
408.7225651	94.38185755
408.894422	49.91393301
409.0662804	80.1097525
409.2381404	74.30843971
409.4100019	135.625275
409.5818651	41.48911413
409.7537298	109.6978129
409.9255962	87.50849353
410.0974641	66.21747853
410.2693336	42.5630776
410.4412046	10.83628415
410.6130773	37.16164921
410.7849515	74.56313731
410.9568274	24.93957741
411.1287048	137.2012355
411.3005837	102.0884017
411.4724643	47.87472296
411.6443464	64.52900651
411.8162302	116.7682118
411.9881155	92.83904503
412.1600024	95.56422236
412.3318909	14.8842156
412.5037809	57.89580416
412.6756726	98.46041844
412.8475658	63.50615289
413.0194606	34.00214111
413.191357	87.34933532
413.363255	74.32447052
413.5351545	142.5298045
413.7070557	88.27182359
413.8789584	56.29787233
414.0508627	67.38031371
414.2227686	52.89349033
414.394676	102.0298322
414.5665851	60.7562435
414.7384957	87.09612773
414.9104079	48.34765843
415.0823217	37.52317072
415.2542371	84.36202978
415.426154	30.82525577
415.5980726	95.14164539
415.7699927	95.61217567
415.9419144	140.4278293
416.1138377	44.91099267
416.2857626	109.0394987
416.457689	106.489304
416.6296171	60.96418547
416.8015467	98.39605422
416.9734779	70.39870888
417.1454107	77.13900011
417.317345	137.0827494
417.489281	129.5382137
417.6612185	26.56630943
417.8331576	137.3595049
418.0050983	88.26805111
418.1770406	59.50900743
418.3489845	76.75081545
418.5209299	51.93503228
418.6928769	97.47955166
418.8648255	47.05625955
419.0367757	78.27425606
419.2087275	90.38616927
419.3806808	112.4274263
419.5526358	139.9243649
419.7245923	99.52036701
419.8965504	62.68228574
420.0685101	85.41692552
420.2404713	94.9116386
420.4124342	43.31498585
420.5843986	114.1878765
420.7563646	105.0324268
420.9283322	131.8757081
421.1003014	97.8813808
421.2722722	115.1455611
421.4442445	73.91062157
421.6162184	94.94477194
421.7881939	127.7636356
421.960171	115.9574199
422.1321497	100.8182345
422.3041299	88.65221586
422.4761118	82.22708926
422.6480952	35.67576051
422.8200802	122.5276435
422.9920668	0.92422924
423.1640549	111.3842384
423.3360447	99.73066688
423.508036	121.2880978
423.6800289	108.8358956
423.8520234	154.0353024
424.0240195	88.92924988
424.1960172	62.87194061
424.3680164	66.78644932
424.5400172	141.3664035
424.7120196	85.49544355
424.8840236	93.74132482
425.0560292	149.2218403
425.2280363	100.8526963
425.4000451	131.2337887
425.5720554	94.41835172
425.7440673	107.9375241
425.9160808	116.2360551
426.0880958	125.2062786
426.2601125	113.4458187
426.4321307	113.7368865
426.6041505	139.8707127
426.7761719	100.1651515
426.9481949	137.345742
427.1202194	93.52627965
427.2922456	114.3247659
427.4642733	59.79088541
427.6363026	123.1144798
427.8083335	138.8044584
427.980366	165.6420687
428.1524	144.1355822
428.3244357	95.50461512
428.4964729	132.6404234
428.6685117	92.40623053
428.8405521	153.7211356
429.012594	130.5781632
429.1846376	117.475803
429.3566827	114.8495431
429.5287294	156.1470608
429.7007777	174.021767
429.8728276	123.4744843
430.044879	154.1462209
430.2169321	144.8664464
430.3889867	143.265089
430.5610429	197.0052793
430.7331007	134.1924733
430.9051601	163.9209351
431.077221	207.4822977
431.2492835	130.5675692
431.4213477	158.9822663
431.5934134	129.0499554
431.7654806	181.883297
431.9375495	172.7034999
432.10962	200.7649525
432.281692	191.3149471
432.4537656	212.3031424
432.6258408	200.1639945
432.7979176	185.0508088
432.9699959	201.7488119
433.1420759	120.9716262
433.3141574	135.0311778
433.4862405	204.3998505
433.6583252	201.4293514
433.8304114	215.7663687
434.0024993	225.7901918
434.1745887	229.0194099
434.3466797	227.4415624
